pcp_t1,acc_t1,lwp_t1,iwp_t1,olr_t1,osr_t1,pcp_t2,acc_t2,lwp_t2,iwp_t2,olr_t2,osr_t2,pcp_t3,acc_t3,lwp_t3,iwp_t3,olr_t3,osr_t3,pcp_t4,acc_t4,lwp_t4,iwp_t4,olr_t4,osr_t4,pcp_t5,acc_t5,lwp_t5,iwp_t5,olr_t5,osr_t5,pcp_t6,acc_t6,lwp_t6,iwp_t6,olr_t6,osr_t6
0.3156829476,0.0129320528,5.0718808174,0.0219404642,241.0434112549,842.9847412109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2203793526,0.0010872227,240.7551422119,891.0562133789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0259890556,0.0217420012,5.138440609,0.0013158048,240.7598266602,874.6705932617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.466815412,0.0275129229,5.0227866173,0.003050206,240.8290710449,852.372253418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0452736281,0.0003366061,5.2125945091,0.0011746482,240.7551269531,892.1812133789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9782021046,0.1291823536,4.9640593529,0.0016185958,240.768447876,874.3768310547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1906654239,0.0016044802,5.2107167244,0.0008503899,240.75,898.9093017578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3836355209,0.3295402527,4.8453531265,0.0008988396,240.7507171631,912.1584472656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2181921005,0.0008453624,240.7516937256,877.2584228516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2200360298,0.0008811199,240.7533111572,885.5713500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5674827099,0.0588757433,5.0444068909,0.0015064618,240.7719268799,868.8845825195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2191162109,0.0009107786,240.7514038086,884.3618774414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5489349365,0.1773535609,4.9768815041,0.0008714681,240.7512969971,897.6841430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4812755585,0.2405874133,4.8784747124,0.0006793319,240.7520599365,888.4379272461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2194743156,0.0008131225,240.7530822754,877.6859741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2206835747,0.0007605695,240.7506561279,895.5090942383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3679311872,0.0053494694,5.1799764633,0.0008930842,240.7545776367,875.8441772461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2070121765,0.0142848035,240.8278656006,884.4426269531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2202601433,0.0007075716,240.7499847412,887.0943603516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0004689146,2.0301e-06,5.2154135704,0.0008279142,240.7531738281,878.2138061523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6396356821,0.0298357327,5.147954464,0.0008917403,240.7519073486,889.5295410156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1419057846,0.1854120344,4.9509930611,0.000911025,240.7523498535,891.5993041992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2204442024,0.0007103895,240.7504882812,886.8383789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3780164421,0.0059966194,5.1740074158,0.0011970323,240.7583312988,873.4546508789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2203607559,0.0006784755,240.7504577637,884.5217285156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2201552391,0.0008213428,240.7512817383,887.4818115234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.64886e-05,5.69e-08,5.2185125351,0.0023434032,240.7614135742,893.6170654297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2204999924,0.0007795866,240.7501983643,892.5436401367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2198829651,0.0009665845,240.7529144287,890.0842895508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0099749146,7.56488e-05,5.2080621719,0.0014691373,240.7606506348,873.9629516602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0843621418,0.0017812049,5.1646680832,0.0017204982,240.77003479,864.4554443359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.220395565,0.0008243877,240.7507629395,888.5741577148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2199025154,0.0008391098,240.7505493164,883.2917480469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0160513762,9.16039e-05,5.2177381516,0.000873543,240.7502288818,898.7506103516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2201366425,0.0008375085,240.7507019043,885.692565918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2200622559,0.0007612545,240.7506713867,886.4013061523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2014360428,0.0196438748,241.2268829346,861.6346435547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2199335098,0.000843068,240.753036499,888.9830932617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0262334794,0.0001810482,5.2132329941,0.0018186773,240.7602081299,891.5805664062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2202720642,0.0008068101,240.7508239746,883.981262207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0005659243,2.3e-06,5.2169966698,0.0018113862,240.7556152344,888.3419799805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2201514244,0.0010516334,240.7545928955,886.3596801758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.73066e-05,8.63e-08,5.2171397209,0.0006811804,240.7513885498,878.6807861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.766310215,0.0918287635,5.0326499939,0.0012130829,240.7581481934,877.130065918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.610604763,0.6172319055,4.4023590088,0.004123142,240.8332214355,877.4663085938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.219824791,0.0008643236,240.7511138916,885.5504760742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3707200885,0.0137874894,5.0992531776,0.0018491501,240.7883148193,860.9277954102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1132795811,0.0431802273,5.1272101402,0.0008473963,240.754196167,889.0054931641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2201991081,0.0008298617,240.7514190674,881.1275634766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6704039574,0.5842662454,4.4885821342,0.001681891,240.7634887695,887.6175537109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0002296065,7.582e-07,5.2198066711,0.0006115932,240.7498779297,894.1990356445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2208204269,0.0007321379,240.7499847412,892.9657592773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1369322091,0.0014871635,5.1990647316,0.0007639529,240.7520599365,881.4140014648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002225226,1.32463e-05,5.210811615,0.0021433146,240.7654418945,873.4762573242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1790876389,0.859380722,4.2622876167,0.0008645121,240.7517852783,903.6442871094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1402620971,0.0015572959,5.1976623535,0.0008065276,240.7522277832,880.0741577148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001345942,4.236e-07,5.2129945755,0.0061444193,240.790512085,885.0881958008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0187611971,0.000156412,5.2065191269,0.0010810774,240.7565002441,874.6844482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2204270363,0.0007529731,240.7510528564,887.8007202148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2201223373,0.0009219379,240.7528991699,883.7111206055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.182425648,0.0021528788,5.1943926811,0.0007580365,240.7525482178,879.4135742188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2206082344,0.0010422844,240.7527160645,894.3018798828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2201967239,0.000997285,240.7545166016,886.5704956055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2195911407,0.000977128,240.7530670166,886.2537841797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2126421928,0.0086870696,240.7981109619,884.0969238281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.120646432,0.0014334456,5.1936707497,0.0008778766,240.7562408447,873.5247192383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2200880051,0.0007363579,240.7523956299,885.8312988281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2189502716,0.0009791055,240.7533569336,884.3235473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5115e-06,4.9e-09,5.2187232971,0.0017053938,240.7592468262,889.3441772461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2206459045,0.0007383864,240.7505187988,888.9844970703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2086896896,0.0125709735,240.9848480225,866.3980102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.220366478,0.0009085414,240.7526397705,886.0802001953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2204537392,0.0008289529,240.7509002686,886.3361816406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0350301042,0.0003270411,5.2026190758,0.0017171485,240.7634429932,873.7622070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2196617126,0.0013133651,240.7563171387,886.1572875977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2194342613,0.0013369543,240.7586669922,886.2390136719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5032343864,0.0056278468,5.1978111267,0.000744667,240.7518005371,894.7882080078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2199149132,0.0011809544,240.7548217773,889.7861328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9535693526,0.0130749941,5.1819090843,0.0008059434,240.7533721924,893.5761108398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0372656658,0.0002287995,5.2173981667,0.0007474645,240.75,901.3267211914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1418666244,0.0015362629,5.1939435005,0.0062139723,240.7844848633,881.3203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3133525848,0.3799867034,4.6804885864,0.0021472957,240.7705993652,880.4838256836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5330792069,0.0115973167,5.1465053558,0.0009788556,240.7613067627,870.3472290039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0006209615,2.4615e-06,5.2188358307,0.0007946331,240.7515258789,892.0576171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7830543518,0.1178272441,5.0219163895,0.000792516,240.753036499,886.3910522461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2200593948,0.0008787264,240.7508239746,890.1173706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0035607042,2.20329e-05,5.2127022743,0.0008649279,240.7519989014,878.3143920898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1947970688,0.0022448685,5.1931509972,0.0037576619,240.7720489502,881.0670166016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2189211845,0.0020843584,240.7602081299,891.7345581055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2197141647,0.000977879,240.7519836426,888.1375732422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.035815753,0.0003246255,5.2040014267,0.0017654343,240.7604522705,876.3948974609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2197804451,0.0006550008,240.750869751,886.6707763672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2199983597,0.0009366034,240.7519683838,883.1597290039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2245130539,0.2367081493,4.9310712814,0.0032923983,240.7694244385,905.9709472656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2170863152,0.0008856477,240.755355835,873.396484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003213891,1.2805e-06,5.2158865929,0.0008916177,240.7520599365,879.0377197266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.531431973,0.0056675524,5.2004637718,0.0006787232,240.7498779297,897.874206543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0014342003,8.0323e-06,5.2122263908,0.0009126275,240.7568511963,872.1197509766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1414122581,0.2145740837,4.8657031059,0.0039371871,240.7811279297,877.4176635742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2205719948,0.0008131823,240.7507781982,889.2044677734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0085432744,4.76486e-05,5.2173647881,0.0008578437,240.7516937256,894.9061279297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.527431488,0.2838904262,4.8491916656,0.0007035808,240.7506103516,895.7739257812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2198982239,0.0008464109,240.7508544922,882.7487182617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1347751617,0.0456019491,5.1208987236,0.0006239308,240.7509918213,887.5564575195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5108923912,0.0573698543,5.1419887543,0.0019014815,240.7602539062,909.7621459961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2197937965,0.0007593447,240.7505950928,885.7855224609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2206907272,0.0007669262,240.7513275146,894.8143920898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2195248604,0.0009236719,240.7522735596,885.2341918945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4138159752,0.1100328043,5.021727562,0.0016644372,240.7598114014,881.8441162109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.219637394,0.0009460092,240.7525787354,887.4088745117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5170909762,0.0320896842,5.0088472366,0.0028023738,240.8415679932,851.0518798828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2197227478,0.000783322,240.7515411377,880.4481811523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3175816536,0.317550838,4.8277263641,0.0009636785,240.7512054443,901.1795043945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2203354836,0.0010304801,240.7531433105,889.0009155273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2191267014,0.0016655452,240.7577056885,885.90234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2202267647,0.0011328965,240.754989624,891.8316650391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2195830345,0.0008933772,240.7518768311,888.4125976562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2174e-06,1.7e-09,5.2202157974,0.0006817374,240.7514190674,892.6951904297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.972749114,0.0157577116,5.1618914604,0.0056272284,240.7925872803,882.8577880859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4875183105,0.2421499938,4.9338726997,0.0012369967,240.7550048828,909.438293457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2203760147,0.0007857381,240.7503662109,889.7638549805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1872620583,0.3125041425,4.8004302979,0.0013134216,240.7566986084,890.6084594727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2204351425,0.0007972849,240.7505493164,888.8833618164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.220328331,0.000668956,240.7505340576,889.4086303711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2201576233,0.0011870791,240.7559356689,889.8174438477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001033472,3.053e-07,5.2184491158,0.0008627106,240.7530517578,887.1897583008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2199440002,0.000867999,240.7514801025,886.3656616211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0806973428,0.0006772081,5.2099843025,0.0007098084,240.7517700195,890.9985961914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2207365036,0.000739752,240.7506866455,892.9537963867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.069580555,0.0990766361,4.9744515419,0.0019310527,240.7819366455,867.8798828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002955348,1.31114e-05,5.2194805145,0.0009642987,240.7516326904,900.2425537109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5870780945,0.2043761611,4.9631004333,0.0007559396,240.7501068115,903.9450683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2207226753,0.0008560919,240.7504272461,892.9547119141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6617074013,0.0737907588,5.1092276573,0.0008056355,240.7499847412,900.9625244141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0186921861,0.0001099332,5.2173390388,0.0009115425,240.7509765625,898.2698974609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0026001208,1.58137e-05,5.2119698524,0.0008534055,240.7562255859,874.2102661133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2197318077,0.0010904669,240.7535552979,885.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2193713188,0.0008604054,240.7527313232,882.7729492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2202615738,0.0008549794,240.7505950928,887.3247070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.296292305,0.8213495612,4.2598609924,0.0026416057,240.7741546631,892.8965454102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0119986534,0.1380600333,4.8763303757,0.0039503048,240.8301391602,860.02734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4076621532,0.0198141448,5.1762475967,0.0008410235,240.7516784668,897.7774658203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6255493164,0.2989106178,4.7051305771,0.0055430671,240.8290710449,867.0723266602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0005955414,2.5943e-06,5.2163982391,0.0008390464,240.7510375977,882.3558349609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2199745178,0.0012956035,240.7547454834,889.3016967773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4798390567,0.0306475312,5.0001659393,0.0094220983,240.8813171387,848.2023925781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2205443382,0.0008255243,240.7512969971,888.8463745117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2197813988,0.0008409974,240.7505950928,885.2750854492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5906539559,0.0265982673,5.0597119331,0.0018207694,240.7964019775,859.5673828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.1996150017,0.021373827,240.8550567627,875.5167236328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1487176418,0.0049031512,5.1282157898,0.0015170197,240.7804107666,860.2509155273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2206859589,0.0008017789,240.7507171631,892.4860839844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2689986229,0.0595105886,5.0866508484,0.000937679,240.7555389404,879.2737426758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2199993134,0.0009255756,240.7521514893,886.9091186523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0110084796,8.37229e-05,5.1994347572,0.0103700506,240.8463134766,868.6490478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3083845377,0.0033167244,5.1989665031,0.0022006277,240.7603912354,891.3275756836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.220451355,0.0009485062,240.7543792725,894.7057495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6981990337,0.0952845961,5.0643954277,0.0007248794,240.7526092529,892.6838989258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2204136848,0.0007031123,240.7506561279,885.7045898438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2200541496,0.0012841786,240.7566833496,886.8920898438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0726349354,0.0295219906,5.1703577042,0.0008604196,240.7493438721,904.172668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7088899612,0.3376859725,4.709089756,0.0042329626,240.7982177734,876.0870361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2196912766,0.0007658632,240.7501373291,885.7778930664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2202281952,0.0009954307,240.7538146973,889.6813354492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2643231153,0.0027424274,5.202067852,0.0008742433,240.7509155273,891.6341552734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0147600286,0.0001142889,5.209086895,0.0009920276,240.7542114258,878.3089599609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3531746864,0.1006977633,5.0394802094,0.0007028004,240.7534637451,884.1752319336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1356806755,0.2221968174,4.8939876556,0.0009873916,240.7546691895,886.1500244141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2197775841,0.0008026353,240.750869751,887.7810668945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0053468379,3.05012e-05,5.2160015106,0.0008939465,240.7509918213,889.2255859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5416190624,0.0371365026,5.1136660576,0.0011545265,240.7575531006,875.9466552734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2187418938,0.0017219365,240.7594299316,884.5845947266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8764863014,0.0302364267,5.0838098526,0.001306899,240.7745666504,866.063659668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0873123184,0.000708605,5.210943222,0.0009792576,240.7523651123,893.3090209961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2197523117,0.0008694297,240.7512512207,885.4201660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2198061943,0.0007846757,240.7516937256,886.9126586914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0923872739,0.0008727658,5.2055234909,0.0007592256,240.7522735596,885.955871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2199926376,0.0010859085,240.7537841797,887.6665649414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.1903047562,0.031103678,240.915725708,882.4895629883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2072949409,0.5185865164,4.4981808662,0.0049649337,240.8153686523,875.7562255859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2195258141,0.0008548921,240.7512512207,885.5249023438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2200593948,0.0008573124,240.7508850098,887.8404541016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2206225395,0.0006320404,240.7507171631,891.4027709961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0005163868,1.9269e-06,5.2194595337,0.0008461369,240.7510528564,895.1015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2204442024,0.0009696968,240.7538604736,892.4560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0130951237,0.000108747,5.2059531212,0.0012444605,240.7593383789,871.8525390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2198915482,0.0010883519,240.7545318604,886.9154052734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.784316659,0.0099152541,5.1889734268,0.0007038544,240.7518157959,894.5846557617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2199244499,0.0007445022,240.7513580322,885.6878662109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1097450331,0.0008891072,5.2115440369,0.0007353433,240.7500152588,895.588684082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2206926346,0.0008169068,240.7508392334,893.6572875977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2193284035,0.0019112552,240.7589111328,892.7481689453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2201356888,0.0008884332,240.7510070801,890.0147094727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2207961082,0.0008557722,240.7510223389,894.5214233398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0846991837,0.0007829517,5.2063026428,0.0007688976,240.7516937256,886.3466186523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0008588705,3.5374e-06,5.2186956406,0.0010028525,240.7525939941,893.1702880859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2180886269,0.0025003955,240.7612609863,887.9229736328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0014715429,6.5205e-06,5.2186303139,0.0008614738,240.7503509521,893.7344360352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0006093103,2.6505e-06,5.2126526833,0.0047376133,240.7741851807,881.7310791016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.2202439308,0.0006843584,240.7512969971,886.7568969727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
